DO,BOD,NH3N,EC,SS,Score
100.9,0.2,0.05,371,1330,79.83
102.8,0.9,0.01,179,4,95.05
101.9,1.1,0.06,192,352,78.4
103,1.1,0.01,152,673,77.15
99.7,0.4,0.08,206,9.9,95.96
91,2,0.07,220,58.5,77.18
104.6,0.3,0.01,115,150,81.73
100.4,1.8,0.01,124,118,76.32
103.8,1.3,0.01,112,147,78.17
81.9,1.6,0.16,144,50.9,75.54
63.5,2.1,0.25,107,65.5,61.56
93.4,1.4,0.06,130,75.1,80.1
77.2,2.3,0.96,149,16.8,71.45
60.8,1.9,0.96,379,34.1,58.5
100.5,1.1,0.01,105,4.4,94.43
51.7,1.9,0.58,6120,22.8,61.71
97.9,0.6,0.05,342,1940,78.68
99.9,0.4,0.04,246,434,79.43
97.6,0.5,0.05,326,608,79.02
101.7,0.9,0.07,340,1330,77.14
100.8,0.8,0.02,295,1040,78.31
97.2,0.2,0.03,410,401,80.24
101.4,0.3,0.03,222,22.4,93.11
105.2,0.9,0.03,293,548,77.41
100.4,0,0.06,170,7,97.2
104,1.2,0.15,266,18.5,87.96
100,0.3,0.06,192,6.6,96.55
130.8,0.6,0.29,294,35.1,77.91
93.8,1.1,0.39,360,28.4,80.9
91,0.6,0.3,426,12.3,88.32
103.6,0.1,0.02,206,9.8,97.45
104.8,0.6,0.03,414,1060,78.54
105,0,0.03,414,1100,80.16
98.6,0.4,0.05,386,7.9,96.43
99.9,0.2,0.04,394,9.5,97.13
101.2,0.7,0.01,364,19.1,92.09
99,0.1,0.01,375,23.8,94.09
100.2,0.9,0.01,405,1,95.21
100.3,0.7,0.09,367,31.2,86.23
88.8,3.3,0.35,526,580,63.25
98.8,0.3,0.06,567,1410,79.48
97.2,1,0.02,448,161,79.56
96.3,2.5,0.28,173,12.2,81.13
63.3,3.2,1.36,220,18.3,58.26
67.3,4.2,1.03,253,18.4,58.05
99.2,0.6,0.11,3030,8.4,94.82
95,10.8,0.19,370,97.1,62.22
86,12.7,0.17,333,131,57.71
22,2.2,1.56,4870,47,37.75
54.5,0.6,0.56,27500,37.8,63.11
95.8,1.4,0.04,211,28.9,84.29
103.6,1.5,0.09,212,24.2,87.59
85.2,1.5,0.47,224,57.2,73.29
77.6,2.5,0.95,226,130,59.47
104.6,1.1,0.36,220,32.6,80.91
110.4,0.2,0.03,119,3.8,96.14
104.8,1.9,0.36,177,12.6,82.29
107.6,0.2,0.04,103,5.2,96.41
80.8,2,0.37,124,21.3,79.35
73.3,2.7,0.51,125,19.5,70.89
59.4,2.1,0.92,132,29,57.2
102.5,0.6,0.02,156,4.7,96.01
108.7,0.4,0.03,101,5.2,95.8
96.4,1.7,0.08,113,19.2,87.21
104,1.2,0.08,122,20.2,88.94
85.2,2.4,0.2,159,39.9,76.4
107.8,1.5,0.02,114,16.9,88.12
106.6,1.3,0.35,152,9.6,88.54
86,3.6,0.94,233,31.6,65.19
102,0.4,0.02,134,4.9,96.71
104.1,1.1,0.02,159,4.8,94
99.7,1.4,0.04,104,17.9,89
57.6,5,1.41,173,167,40.43
41.8,2.7,1.47,242,35.6,45.76
87.6,4.9,0.19,150,37.9,70.33
15.8,2.5,1.19,213,16.3,44.64
12.7,1.9,1.19,221,16,46.75
5.2,1.8,1.75,307,9,49.29
15.3,2.6,1.32,221,11.4,43.9
21.3,2,1.12,214,18.2,47.94
10.9,2.3,1.26,241,9.2,48.48
104.2,0.3,0.04,212,57.2,84.18
72.4,0.7,0.01,269,20,84.73
90.4,6.7,9.55,2450,6.4,62.99
82,5,3.52,1480,4.6,65.77
60.8,12.8,5.26,1100,9.8,45.84
76,10.5,7.45,684,19,51.58
74,6.8,2.69,1050,13.5,56.99
50.8,12.6,8.68,2970,5.5,40.62
85.7,7.8,2.75,1570,10.4,60.99
76.5,6.5,2.67,398,7.6,62.71
67.8,7.6,3.95,408,8.2,53.66
70.1,6.4,2.66,479,38.3,49.89
77.8,3.4,1.3,270,13.1,66.68
84.5,6,4.2,663,5.1,64.56
87,6,2.42,937,7.1,67.66
94.2,3.7,0.86,956,7.4,75.05
109.4,3.1,0.26,608,8.8,81.74
97.8,3.3,0.68,1240,10.5,73.9
104.6,3.3,0.55,1620,8,78.43
91.4,1.8,0.08,316,3.7,90.29
74.2,9.5,9.12,979,5.5,54.81
93.3,5.5,3.68,1450,14.5,63.67
101.3,1.9,0.13,496,9.4,89.3
86.6,7.3,0.98,1520,10.2,64.82
95.4,3.8,0.28,425,46.2,67.91
102.9,3.6,0.63,444,13.4,73.11
121.6,1.2,0.15,366,6,88.57
120.1,1.2,0.09,383,4.8,89.77
138.4,4.5,0.47,432,31.6,59.45
45.6,7.4,7.68,2640,12.4,37.67
91,4.2,7.92,2410,23.9,62.12
93,2.2,0.16,550,15.2,83.79
102.9,3.2,1.45,4560,39.2,66.17
98.5,3.4,0.19,463,10.8,78.82
120.7,2.6,0.19,386,7.7,82.33
108.8,3.5,0.5,395,10.1,73.95
77,7.9,10.8,5000,16.2,53.71
92.5,5.5,8.19,3710,6.5,64.9
96.4,2.5,1.85,5160,16,73.19
76.6,8.2,10.3,5060,11.7,53.25
107.4,1.2,0.04,320,4,92.91
102.4,0.9,0.04,319,3.8,94.63
109.2,1.8,0.22,383,7.5,87.65
96.7,1.8,0.62,6400,22.5,80.37
99.9,2.3,0.08,302,6.2,88.36
120.3,0.5,0.01,313,1.5,93.49
113.1,1.1,0.03,317,6.4,92.53
115.1,0.2,0.04,281,2.2,95.12
113.1,0.2,0.04,337,1.9,95.51
125.9,0.2,0.04,351,2.8,92.52
112.2,0.8,0.02,229,1.5,94
78,3.8,1.3,545,36.4,60.82
100.4,2.2,0.16,597,37,79.1
108.8,0.6,0.06,222,5.9,94.68
105.1,0.2,0.1,246,17.9,92.06
109.7,1,0.13,230,17.2,88.28
96.7,0.8,0.19,298,30.8,84.58
107.8,3.5,0.08,206,4.6,83.01
91.3,0.3,0.37,3300,60,79.88
82,3.7,0.38,396,35.2,68.44
106.8,6.2,0.06,382,20.4,75.6
106.8,9.5,0.05,402,14.6,72.75
104.2,12.8,0.11,396,10.9,70.72
87.6,5.7,0.3,578,10.2,72.97
90.8,0,0.23,12500,17.6,90.51
103.4,0.4,0.04,164,4.2,96.3
110.2,0.3,0.08,216,5.8,95.15
108.2,0.3,0.07,270,10.3,91.79
93.2,0.4,0.05,184,3.1,96.32
101.4,1,0.01,376,4.3,94.76
103,1.7,0.01,388,7,91.76
101,0.9,0.02,404,7.5,95.02
104,0.9,0.11,302,10.5,89.68
115.5,1.7,0.07,356,8.6,88.98
114.4,1.6,0.21,342,4.5,87.72
103.2,0.5,0.05,462,115,80.64
100.8,0.8,0.06,484,89.4,82.47
104,0.4,0.02,159,79.2,84.18
104.5,0.3,0.02,200,11.1,92.99
103.8,0.9,0.03,165,36.3,86.11
105.2,1.5,0.04,168,32.2,83.4
104.2,1.5,0.06,187,18,87.96
106,0.1,0.04,190,33.5,88.35
103.3,1.5,0.05,209,30.7,83.44
102,1.7,0.08,248,53.1,78.47
103.2,0.9,0.01,207,1,95.01
105.4,3.3,0.11,306,2700,66.46
96.2,1.8,0.12,341,1820,72.91
108.3,1.5,0.08,491,5.6,90.96
74.4,24.2,1.84,195,480,39.63
78.4,12.4,0.69,214,375,49.52
111.9,2.4,0.16,368,7,85.42
80.7,13.5,0.98,270,176,48.24
73.7,14.1,1.57,382,19,54.57
95.2,8.4,0.95,173,80.4,56.55
81.8,13.7,0.47,210,36.1,59.22
94.4,3.5,0.27,350,2200,64.13
95.6,2.6,0.14,544,108,71.11
106.2,0.4,0.12,298,2760,77.75
106.4,0.6,0.08,275,2240,77.62
101.6,12.1,0.26,140,24.4,69.21
106,4.4,0.05,522,8.7,81.52
95.8,3,0.25,562,347,68.08
103,1.4,0.1,338,142,76.52
106.8,5.2,0.05,432,154,65.98
104.4,1.4,0.07,366,131,76.81
83.7,3.4,2.16,520,444,54.22
63.4,2.8,1.77,689,344,47.68
69.8,4.1,1.86,668,376,46.6
11,13.4,14,1970,248,13.66
55.8,7.7,2.04,439,469,33.47
43,43.5,2.05,892,222,24.07
101.8,1.8,0.11,364,190,74.77
98.2,0.8,0.1,402,591,77.25
94.6,1.1,0.5,496,1760,71.22
78.2,8.3,2.2,539,905,45.46
74.5,7.9,1.45,332,186,46.93
108.2,0.8,0.01,358,9.9,94.79
79.2,3.9,1.12,540,53.8,57.66
64.2,3.9,1.17,440,51.8,48.35
52.2,3.8,1.07,521,86.7,43.16
91.9,4.3,1.08,599,209,57.33
118.5,0.2,0.01,342,7.4,94.83
104.2,1.1,0.01,368,69.2,81.79
55.6,4.9,0.73,6000,819,39.98
98.6,0.9,0.01,487,44.9,82.92
102,0.2,0.01,492,143,82.25
91.9,2.8,0.18,451,550,67.64
89.6,1.8,0.22,392,113,72.95
102,0.1,0.04,498,109,82.08
64.9,5.1,0.31,430,1540,49.1
64.6,2.6,0.21,580,173,57.64
55.3,3.3,0.4,442,309,48.24
54.2,1.7,0.74,15100,176,50.71
68.5,5.7,0.77,536,291,47.28
42.6,2.9,0.49,545,276,43.39
40,4.7,1.16,715,476,31.69
98.4,0.9,0.01,666,135,80.07
93.8,1,0.13,645,712,75.98
89.9,0.9,0.11,564,532,76.26
129.4,0.7,0.19,594,159,72.6
85,0.8,0.1,518,424,75.79
122.2,0.9,0.14,805,620,72.62
107.2,0.1,0.33,13400,133,77.38
97.4,0.2,0.18,509,1320,78.13
93.8,0.5,0.12,630,112,79.83
91.4,0.9,0.21,26200,154,76.4
90.7,0.7,0.1,754,193,79.14
96.8,0.8,0.09,598,27.3,85.94
86.6,0.1,0.09,632,22.2,91.87
47.9,2,2.5,758,52.4,45.58
30.2,1.9,4.77,2610,24.9,45.15
19.4,2.4,3.14,18400,25.1,37.27
70.4,2,3.26,1920,27.3,59.39
45.1,2.3,1.45,580,2380,40.19
39.8,2,1.4,224,101,41.45
76.7,2.9,2.54,376,26.2,61.04
91.4,2.1,0.42,419,1970,67.61
122.7,1.8,0.01,517,51.4,75.42
77.9,3.2,2.22,852,29.8,61.04
38.1,4.4,5.21,5860,22,38.71
13.5,9.3,7.47,1370,23.8,27.17
38.2,1.2,1.18,1160,40.3,47.49
98.4,1.1,0.37,432,2560,72.65
93.9,0.9,0.07,435,1550,77.23
98,0.8,0.03,476,938,78.26
98.5,0.1,0.01,459,956,80.8
96.7,1,0.03,445,1390,77.51
103.8,0,0.03,442,1490,80.28
100.5,1,0.02,412,709,77.57
92.9,0.8,0.16,508,83.4,81.03
89,0.7,0.13,450,87.4,81.34
96.2,0.4,0.03,436,1640,79.64
72.6,9.6,9.04,598,63.7,41.32
51.2,2.8,2.86,434,7.9,55.43
80.1,0.6,0.24,193,45.7,77.72
71.3,0.1,0.43,274,29.8,75.63
68.6,3,2.05,452,62.1,51.88
68.8,2.1,2.73,489,34.2,58.39
77.9,3.2,2.79,2160,22.6,64.86
74.2,1.1,0.31,193,35.6,75.66
104.2,0.4,0.04,238,1570,79.12
103.1,0.3,0.01,318,436,79.97
99.4,0.9,0.01,308,87.1,82.9
100.3,0.2,0.01,261,5.8,97.56
99.8,0.1,0.01,315,16.7,94.06
122.1,0.9,0.02,480,31.6,82.92
136.8,0.4,0.01,450,38.5,80.36
81.6,0.9,0.09,12500,75.7,78.94
100.9,0.1,0.01,456,12.2,94
106.8,0.5,0.01,782,24.7,92.22
101.6,0.8,0.07,390,1480,77.52
103.3,0.7,0.04,177,1,95.29
105,0.5,0.03,232,12.6,92.16
102.7,0.2,0.03,213,27.8,88.55
96.2,0.6,0.02,242,2.8,96.23
105.9,0.4,0.02,178,1.8,96.33
111.4,0,0.04,179,1.2,96.2
102.2,1.5,0.04,177,2.1,92.23
67.3,1.2,0.36,217,5.7,78.29
76.8,3,0.57,264,18,71.27
96.4,3.6,0.5,6150,28.8,69.7
78.7,0.8,0.15,153,14.2,86.11
98.7,0.4,0.03,424,145,81.52
98,0.5,0.03,476,582,79.31
99.6,2.2,0.05,578,903,72.13
98.5,0.1,0.02,496,300,82.55
76.2,4.2,1.78,150,16.6,62.83
69.4,2.3,1.35,3860,79.9,56.28
101.4,0.4,0.02,127,3.8,96.75
77.7,1.4,0.8,22100,43.2,67.48
101.8,0.5,0.05,394,1030,78.85
101.8,0.8,0.04,292,235,79.85
97.6,0.3,0.08,388,866,79.22
104.2,0.5,0.1,397,85,82.67
102.4,0.6,0.05,330,680,78.47
95.7,0.3,0.05,389,392,81.54
107.1,0.3,0.03,258,7,96.33
104.3,0.6,0.06,340,700,78.15
98.8,0.7,0.14,237,11.2,90.34
104.6,1.4,0.22,341,11,86.15
100.4,0.9,0.04,212,1,94.76
112.8,1.5,0.31,306,9.4,87.2
96.2,2.3,0.49,386,13.9,79.6
93,1.1,0.33,453,9.8,90.09
104.4,0.8,0.04,216,3.2,94.82
106.4,0.2,0.04,438,94.5,84.21
103.5,0.5,0.04,368,369,80.76
104.4,0.6,0.05,360,642,78.29
103.2,0.8,0.04,361,1320,77.83
104,0,0.01,360,457,80.56
102.3,0.7,0.01,364,680,78.72
104.8,0.5,0.01,401,7.2,96.27
6.9,88,4.39,1240,137,11.38
103,1.5,0.05,2140,1.3,91.97
106.6,0.3,0.11,388,2.8,95.24
103.9,0.7,0.23,385,3.8,92.62
33.3,1.5,1.52,15000,33.2,47.44
113.8,1.9,0.01,205,12.3,85.55
113.4,1,0.09,214,17,88.2
7,4,0.97,296,19.3,39.02
38.9,3.1,1.78,303,72.3,38.79
114.4,3.5,0.56,220,22.2,72.39
118.7,0.1,0.01,155,9.4,95.07
100.4,3.8,0.68,258,10.6,72.29
117.9,1.6,0.05,96,5.8,89.19
78.1,1.6,0.48,143,12,78.68
69.9,3.1,0.72,147,23.9,64.45
53.5,1.3,1.27,178,53,53.11
110.7,0.4,0.03,138,8.4,95.48
142.7,1.2,0.03,99,6.7,83.36
89.8,1.8,0.23,133,3.4,88.06
109.5,0.8,0.03,97,6,94.31
105.6,1.3,0.23,198,4.4,90.12
96.9,1.9,0.34,228,6.6,86.77
112.2,0.6,0.05,191,2.6,94.27
108.5,12.3,1.29,354,75,52.77
141.2,1.6,0.03,204,8.4,82.33
124.9,2.5,0.03,267,7.1,83.91
96.2,0.2,0.14,114,3,95.78
105.6,1.3,0.04,128,15.6,88.94
31,2.5,1.6,422,102,36.02
30.6,1.6,1.95,1840,41.8,41.95
102.3,1.6,0.48,237,5,86.31
51,2,1.86,292,66.2,47.97
45,2.2,1.9,301,58.8,44.54
39.2,3.7,1.78,622,31.7,40.7
62.3,4.1,1.46,310,30.7,50.21
57,1.9,1.5,297,39.5,55.54
34.6,2.5,1.89,338,23.9,48.04
109.2,0.7,0.02,208,31.2,86.31
94.4,0.3,0.01,197,83.5,84.94
91.1,5.4,10,2250,6.9,64.97
84.3,4,5.77,1620,2.7,65.23
97.3,6.2,5.68,1290,5.3,64.33
108.5,8.9,4.55,824,6.3,61.93
97.4,4.6,1.77,1070,10.2,67.28
62.6,24.4,9.84,2660,6.3,43.98
114.7,3.1,3.6,1670,2.6,70.02
82,5.7,3.83,492,4.2,64.69
68.8,12.1,6.57,448,46.5,37.07
74.7,6,5.29,483,19.8,55.24
17,45.1,0.32,338,5.2,39.43
94.9,9.1,4.03,303,11.5,59.51
85.7,4.5,3.12,603,5,67.76
94.3,7.1,3.93,1090,16.9,61.24
141.8,2.7,0.89,815,7.7,68.39
126.7,2.8,0.3,635,6.4,78.55
66,4.5,3.08,1620,10.4,53.43
95.7,2.7,2.13,1800,11.3,71.97
88.2,1.3,0.07,219,7.2,92.08
81.3,13.6,6.38,1020,9.7,56.7
101,9.1,4.58,754,22.3,58.76
114.6,3.5,0.04,511,12,78.62
63.5,6.3,2.67,1270,11.9,50.93
120.4,2,0.09,431,8.3,86.31
113.6,3.8,0.24,468,8,79
113.1,1.3,0.14,319,6.2,90.16
113.8,1.3,0.01,446,3.8,91.89
142.5,11.4,0.4,492,18.3,57.61
101.5,7.9,9.95,3100,10.2,58.21
102.5,5.2,8.62,6370,10.6,61.54
119.3,3,0.17,536,7,81.33
59.4,7.4,3.01,9140,11.4,46.98
101.8,3.8,0.37,486,8.4,79.04
101.2,2.1,0.11,461,8.1,88.72
111.6,4.7,0.7,412,8.5,72.99
66.1,15.2,9.33,5660,44,34.65
94.1,6.1,7.08,4280,8.6,64.05
70.7,3.9,1.44,12500,12.3,60.05
66.7,11.9,5.41,5130,15.5,45.02
86.1,1.6,0.06,344,5.4,90.53
119.1,1.8,0.03,289,7.4,88.35
102.5,2.5,0.23,396,12,81.52
77.2,3.3,1.51,9470,17.9,66.1
102.2,3.7,0.29,386,4.5,80.24
103.7,0.4,0.01,248,23.9,92.91
102.2,0.8,0.01,276,14.4,91.67
100.1,1.3,0.01,317,2.8,93.64
106.2,0.9,0.01,324,2.2,94.69
113.7,1.6,0.01,363,2.4,90.65
103.4,1,0.01,244,3.2,94.61
101.2,4.2,0.83,552,65.2,61.64
142.8,2.1,0.1,823,15,74.68
128.2,0.8,0.02,388,1.8,90.19
111.5,1.7,0.02,361,5,90.48
113.6,0.9,0.07,380,6.4,92.63
82.8,2.4,1.45,1530,18.5,72.3
92.2,2.6,0.68,33400,28.6,70.89
73.2,9.7,1.62,11000,47,47.08
119.8,7.8,0.03,432,5.8,75.65
119.8,4.5,0.03,480,7,79.15
100.9,9.4,0.1,461,4.3,76.46
108.3,8.1,1.45,11300,9,66.87
102.4,6.3,0.37,37700,67.7,62.52
132.6,1.7,0.05,242,3.5,84.75
134.2,1.7,0.05,282,4.8,84.22
112.7,0.6,0.02,177,2.5,94.62
100.8,0.4,0.02,436,1.6,96.78
117.5,0.4,0.01,409,1.6,94.45
106.3,2.4,0.08,383,1,87.38
137.3,2,0.02,377,3,82.27
114.8,7.8,0.02,189,2.4,76.9
103.9,3.3,0.02,272,3.6,85.02
108.6,3.1,0.01,258,4.3,85.3
112.2,0.1,0.08,269,3.6,95.37
105.4,0.2,0.04,247,5,96.69
117.4,0.4,0.04,251,4.3,94.03
130.8,3,0.08,417,3.6,79.47
103.8,0.7,0.01,264,1,95.69
105.6,1.5,0.09,343,51.1,78.83
88.8,2.4,0.84,412,70.2,67.05
117,1.4,0.09,432,14.2,85.85
111.3,7.3,1.34,475,6.2,67.58
110.3,2.3,0.95,479,57.2,66.25
73.1,18.6,2.19,421,9.6,55.95
87.6,1.5,1.39,380,6.8,81.35
131.8,1.3,0.14,416,4,85.41
114.7,1.3,0.21,412,5.3,88.91
90.6,2.3,0.17,380,106,71.6
112.8,5.1,0.22,562,23.8,74.28
106,0.9,0.08,338,21.1,89.89
106,0.6,0.09,329,3.2,94.63
96.8,12.2,0.33,167,5.9,72.28
105.3,16,0.1,255,14.6,69.89
107.2,5.5,0.08,276,15.4,76.34
142.2,3.9,0.13,580,17.4,67.93
97.3,4.5,0.63,573,22.1,71.39
100.2,0.2,0.17,490,1270,78.19
102,3.4,0.63,497,432,60.52
102.8,0.8,0.12,494,826,76.72
106,0.2,0.1,355,39.8,87.2
103.6,0.2,0.08,382,44.8,83.94
105.6,1.3,0.09,381,42.8,79.66
95.8,1.7,0.15,469,45.8,77.66
74.1,29.4,0.64,525,91.4,47.79
75.6,6.8,0.66,568,85.4,54.69
78.2,5.9,0.63,551,72.8,57.54
53.6,11.3,2.64,598,107,31.16
45.2,20.6,5.72,1290,198,21.67
8.8,7.2,5.54,4560,143,17.23
49.8,4.6,1.87,443,50.2,39.15
59.1,6,2.22,4640,108,38.46
100.9,1.7,0.16,445,12.6,85.97
88.1,3,0.38,508,94.6,68.63
69,4.6,1.48,536,170,46.08
40.4,7.7,2.02,441,51.2,31.83
106.3,0.4,0.02,406,4.1,96.27
65,1.9,3.08,758,27.6,56.8
53.4,1.6,3.03,758,51.1,48.86
33.1,0.5,2.27,595,119,43.62
115.1,0.9,0.02,387,3.6,93.06
106.1,0.8,0.05,425,9.5,94.48
68.9,0.1,1.39,16800,140,61.26
107.8,0.9,0.02,526,5.5,94.32
105.9,0.8,0.02,642,20.4,91.14
70,2.3,2.22,696,32.6,59.4
86.3,0.4,0.54,486,19.1,85.56
92.9,2.1,1.62,824,69.2,66.71
66.2,1.4,1.07,4850,195,56.16
66,1.3,0.56,764,61.8,62.77
56.3,3,6.66,10400,45.5,40.74
78.6,0.1,1.75,38500,70.2,69.59
8.7,4.8,6.38,872,81.2,22.45
35.8,2,4.91,18400,44.2,37.41
108.4,0.6,0.03,864,56.8,82.81
119.6,2,0.47,684,37.3,73.28
97,2.1,0.15,780,66.2,75.95
71.5,0.7,0.4,9460,82.9,70.2
107.4,1.6,0.16,24400,55.1,76.64
133.8,1.2,0.04,742,43.1,74.23
120.7,1.3,0.04,572,23.7,86.13
86.8,1.4,0.06,585,24.8,87.73
80.4,0.7,0.08,580,24.9,88.19
42.6,3.7,5.15,819,41,33.55
48.8,3.3,4.56,5390,18.6,46.38
102.1,6.1,4.75,17500,22.4,60.98
111.8,4.1,2.15,38700,85.6,56.57
28.5,9.6,8.23,1090,14.8,30.16
40.1,1.2,1.38,600,88.2,47.82
42.4,1.5,1.52,630,81.6,47.18
32.2,1.8,1.87,671,45.2,41.75
102,0.8,0.2,534,148,77.6
67.8,1.3,2.6,746,26.5,61.48
120.7,1.7,0.04,559,39.4,79.7
58.3,12.8,3.49,931,28.8,38.16
5.9,9.9,14.1,2270,22,26.06
103.3,0.2,0.01,568,47.7,84.99
105.1,4.8,4.63,631,56.2,54.03
113.8,7,3.41,2830,59.2,51.69
120.1,3.4,2,676,55.2,57.89
105.1,0,0.01,657,48.7,85.19
97.3,2.9,0.01,561,148,71.79
88.5,0.2,0.01,596,136,81.74
140.7,0,0.01,566,23.5,84.59
99.3,0.7,0.01,502,22.4,92.19
91.4,0.9,0.09,568,130,78.63
104.2,0.2,0.06,546,85.9,84.17
97,0.4,0.01,537,491,79.94
76.9,12,13.4,732,65.6,42.88
67.8,0.3,2.44,422,39.2,65.38
82.8,0.7,0.46,432,31,79.63
66.6,3.4,5.31,660,37.4,48.93
129.6,6.5,4.95,827,28.8,50.34
125.2,6.8,3.41,20600,56.1,48.83
70.9,0,3.05,502,30.1,67.42
63.4,1.3,3.53,656,34,57.92
138.8,4.3,0.51,21200,70.3,54.89
114.7,0,0.01,378,1,96.02
111.4,0.1,0.01,256,2.1,96.54
109.9,0.6,0.01,321,2.7,95.25
96,0.8,0.02,452,121,80.31
103.8,0.4,0.02,461,105,81.35
12.1,0.6,0.4,733,3.3,60.89
81,0.6,0.19,38300,111,75.02
119.1,1.6,0.01,420,7.2,89.5
105.1,0.3,0.02,11300,25.1,87.9
102.4,0,0.02,414,480,80.55
103.9,1.3,0.01,188,6.1,93.36
117.6,0.7,0.01,240,3,93.42
112.1,0.2,0.01,230,5.6,96.14
110.1,0.3,0.05,228,3.3,95.59
105.2,0.8,0.01,185,2.1,95.18
120.9,1.1,0.01,190,2.6,91.15
109,1,0.01,180,2.1,93.92
59.7,5,0.52,204,6.7,60.99
45.6,7.6,0.56,196,14.5,47.55
112.5,6.1,0.56,1140,27,64.08
90.3,2.1,0.2,150,3.6,87.22
103.5,1.2,0.01,344,46.5,81.45
104.1,1.3,0.01,421,206,78.14
100.7,2,0.12,428,291,73.84
101.2,0.4,0.01,490,46.7,84.55
92.4,3.9,1.69,210,16,68.51
105.6,4.1,1,5050,34.4,64.1
105.3,0.5,0.01,140,1.8,96.22
71.9,3.4,0.81,18100,32.4,59.56
95.1,8.7,0.06,467,53.9,65.23
105.3,3.2,0.05,303,90,72.43
105.8,7.2,0.03,444,54,66.42
104.3,1.7,0.14,396,52.2,77.42
105.9,0,0.01,362,19.8,93.65
105,1.1,0.02,443,222,78.7
116,0.7,0.01,260,3.8,93.77
106.7,1,0.01,303,9.4,94.24
99.9,1.1,0.08,387,138,78.23
103.1,1.2,0.12,426,154,77.05
101.2,0.7,0.02,216,1.6,95.75
105.2,1.3,0.23,285,8.4,90.17
89.1,1.6,0.6,360,10.7,80.96
90.2,1.2,0.34,444,19.6,85.48
108.7,0,0.01,204,4.9,97.08
107.1,0.3,0.05,446,12.1,92.23
104.9,0.1,0.01,285,5.5,97.47
97.5,0.4,0.08,560,98.8,83.66
109.1,0.3,0.01,492,48.5,83.99
103.6,0.3,0.01,462,1,97.02
94.9,1.2,0.94,634,846,67.38
101.2,0.9,0.01,460,2.8,95.16
83.8,0.8,0.15,578,68,79.51
77.8,2.7,0.14,640,27.8,73.17
96.5,0.3,0.01,678,33,88.79
96.5,0.4,0.11,670,57.4,83.23
99.4,1.3,0.24,153,9.8,90.49
95.4,1.6,0.6,169,6.8,85.34
93.5,1.2,0.36,184,10,89.38
97.2,2.2,0.03,1400,1.2,89.55
98.5,0.2,0.05,342,3.6,97.03
99.9,0.7,0.18,327,3.6,93.56
27.6,1.3,1.63,8450,34.3,46.55
72.9,1.2,0.5,36400,31.3,71.47
37,3.2,1.29,298,32.2,42.44
13,3.7,2.31,278,13.5,37.9
125.5,3.8,0.77,454,18.6,67.11
101.1,0.2,0.01,113,2.4,97.52
88.2,3.9,0.45,162,8.1,77.34
109.9,0.2,0.04,95,8.2,96.07
80.3,1.3,0.49,119,34.1,76.08
77.1,1.7,0.77,126,31.9,70.44
73.6,0.7,0.76,132,47.8,68.61
103.6,0.2,0.03,95,6.8,97.03
102.6,0.8,0.03,93,9.4,95.14
106.2,1.4,0.43,99,13.2,83.48
103.3,0.1,0.05,99,11.2,93.24
101.9,2.8,0.41,116,25.9,73.46
85.7,2.5,0.54,132,59.4,68.44
103.3,2.7,0.03,110,17.8,83.4
109,2.2,0.26,134,6.2,85.45
80.3,1.8,0.55,203,9.2,81.92
97.1,0.3,0.02,121,4.2,97.21
104.3,0.7,0.03,131,3.8,95.35
103.8,1.3,0.03,103,7.6,93.08
45.5,2.6,0.95,176,49.6,44.99
35.8,1.6,1.54,363,29.7,48.15
87.7,6.5,0.51,131,43.6,61
25.1,2.2,0.99,199,12.4,48.27
19.7,2.1,1.35,214,10.8,46.75
10.2,2.1,1.51,246,8.6,48.81
47.5,1.9,0.92,188,15.1,57.5
43.6,1.2,0.88,191,13.5,59.12
12.2,3,1.54,224,25.3,36.73
105.9,2.1,0.02,300,38.3,81.04
71.1,0.3,0.01,252,45.5,76.52
84.8,15.5,11.1,1840,12.1,53.52
80.6,9.6,6.08,1520,11.7,54.27
73.2,10.9,5.53,1120,15.6,50.01
92.2,10.9,6.17,707,9,60.14
94.7,6,2.46,938,13.4,64.74
66.3,16,10.6,2420,11.6,43.21
105.2,9,4.14,1430,13.7,58.96
76.5,6.1,2.85,434,7.1,62.97
86.3,8.7,4.97,429,11.5,57.61
81.1,7.5,3.57,554,16.3,58.66
77.9,3.1,0.96,265,10,72.39
123,4.2,1.72,227,6.3,67.88
99.8,4.9,1.81,642,8.5,70.78
90.5,6,2.91,1080,9.6,67.49
110.3,3.2,1.04,989,11.2,70.84
109.2,3.6,0.34,656,10.2,75.31
93.9,5.2,0.62,1340,11.3,71.27
98.4,5.4,0.33,1610,16.4,73.95
100.2,2,0.02,233,3.3,90.51
75.5,7.3,6.27,868,9.7,57.33
93,9.7,5.93,792,24.6,57.07
114.3,3.5,0.12,520,8.2,81.34
81.7,10.2,3.95,1540,14,56.47
132.6,4.1,0.17,348,7.3,74.29
138.3,3.1,0.16,478,10,75.4
111.6,1.3,0.03,275,5.7,92
111.7,0.3,0.01,286,4.6,95.92
122.7,6.6,0.35,483,11.7,68.16
108.6,7,7.49,2780,9.1,62.11
123.2,2.6,5.27,15700,24.2,63.97
114.9,3.1,0.36,600,6.2,79.55
85.1,4.2,1.91,8620,49.8,57.45
109.6,3.5,0.29,460,15.5,76.16
134.2,1.6,0.07,487,4.2,84.35
128.7,5,0.29,405,6.4,72.98
76.1,7.4,17.8,5810,26.1,48.9
